,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
41941,0.1416475,Q2,2013,22,23,SI,3.0,1,9,4,2,5,2013,1,1.0,65.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,4.0,7.0,9,4,9.0,3,3,0,0,0,1,0,1,1,0,0,1,0,0,0,9.0,1,9.0,5,9,4,2,9.0,2,999,9,9,1971,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,1
41955,0.013175,Q3,2013,33,34,SI,3.0,1,9,2,2,8,2013,1,2.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,0.0,9,4,9.0,3,3,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1975,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
41967,0.0183775,Q4,2013,41,42,SI,4.0,1,9,3,2,10,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,2.0,15,000-OWN COUNTRY,2013,4.0,0.0,2,,2.0,,3,0.0,1.0,3,3,2,3,20,20,,,97,1.0,3,40.0,3,1,4,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2001,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,6,,,G,9,9,5
41994,0.020085,Q1,2013,7,8,SI,4.0,1,9,5,2,2,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2012,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,2
42019,0.046575,Q4,2013,40,41,SI,4.0,1,9,4,2,10,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,9.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,1,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1997,2.0,999.0,,1.0,0,H,0.0,9.0,9.0,999,2.0,99.0,9,9,B,3
42041,0.02134,Q1,2013,12,13,SI,4.0,1,9,2,2,3,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,0.0,9,2.0,15,000-OWN COUNTRY,2011,12.0,9.0,1,9.0,2.0,,5,0.0,3.0,3,3,3,3,40,36,4.0,,11,1.0,4,50.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,1,,2,999,9,9,2003,1.0,300.0,999.0,9.0,1,H,0.0,,,15,,,H,9,9,5
42058,0.0372175,Q2,2013,24,25,SI,4.0,1,9,5,2,6,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,1.0,5,4,9.0,3,2,1,1,0,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2010,2.0,999.0,700.0,2.0,0,H,0.0,9.0,9.0,999,4.0,99.0,9,9,G,5
42067,0.014085,Q3,2013,28,29,SI,3.0,1,9,5,2,7,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,2.0,15,000-OWN COUNTRY,2012,10.0,0.0,1,9.0,2.0,,4,0.0,3.0,1,1,1,1,40,40,,,97,1.0,2,50.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,1,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2009,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,9,,,H,9,9,3
42086,0.020505,Q2,2013,18,19,SI,3.0,1,9,1,2,5,2013,1,1.0,32.0,005-EU28,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,005-EU28,2013,4.0,0.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,40,,,97,0.0,9,,3,1,1,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2006,1.0,700.0,999.0,9.0,0,H,,9.0,9.0,1,,,H,9,9,4
42095,0.0199475,Q2,2013,23,24,SI,4.0,1,9,2,2,6,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,11.0,0.0,5,4,9.0,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1998,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,4
42103,0.0193825,Q3,2013,28,29,SI,3.0,1,9,4,2,7,2013,1,2.0,32.0,005-EU28,0.0,000-OWN COUNTRY,1,99,5.0,9,9.0,14,000-OWN COUNTRY,1999,99.0,9.0,1,9.0,9.0,9.0,9,9.0,9.0,1,3,1,1,42,42,99.0,99.0,97,1.0,2,60.0,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,1,0,1,1,0,1,1,0,0,1,1,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2003,1.0,900.0,999.0,9.0,0,M,0.0,9.0,9.0,168,,99.0,A,9,9,3
42106,0.01271,Q2,2013,19,20,SI,3.0,1,9,1,2,5,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,6.0,1.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,5
42108,0.0455175,Q1,2013,3,4,SI,4.0,1,9,5,2,1,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,0.0,5,4,9.0,3,1,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2011,2.0,999.0,,1.0,0,H,0.0,9.0,9.0,999,2.0,99.0,9,9,H,4
42122,0.0232375,Q1,2013,9,10,SI,4.0,1,9,2,2,2,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,8.0,0.0,9,4,9.0,3,1,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2006,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
42137,0.0269425,Q2,2013,20,21,SI,4.0,1,9,1,2,5,2013,1,1.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,8.0,1.0,5,4,9.0,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1984,2.0,999.0,700.0,2.0,0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,3
42153,0.013675,Q3,2013,31,32,SI,3.0,1,9,1,2,8,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,3.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1982,2.0,999.0,,1.0,0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,B,5
42159,0.05807,Q1,2013,11,12,SI,,1,9,5,2,3,2013,1,1.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,12.0,1.0,9,4,9.0,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1980,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
42178,0.0208225,Q4,2013,40,41,SI,4.0,1,9,4,2,10,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,9.0,15,000-OWN COUNTRY,1948,99.0,9.0,2,,9.0,9.0,9,9.0,9.0,3,3,3,3,20,20,99.0,99.0,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1994,1.0,900.0,999.0,9.0,0,H,0.0,9.0,9.0,780,,99.0,F,9,9,6
42180,0.0212125,Q1,2013,7,8,SI,3.0,1,9,1,2,2,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,8.0,,1,9.0,2.0,,3,0.0,3.0,3,3,3,3,40,40,,,97,0.0,9,,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,1977,1.0,900.0,999.0,9.0,0,L,0.0,9.0,9.0,6,,,B,9,9,5
42185,0.028235,Q2,2013,18,19,SI,4.0,1,9,3,2,5,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,0.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1977,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
42197,0.03665,Q4,2013,50,51,SI,4.0,1,9,2,2,12,2013,1,1.0,65.0,000-OWN COUNTRY,11.0,005-EU28,1,99,,9,9.0,99,NO ANSWER,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2009,99.0,7.0,9,4,9.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1971,,,999.0,,0,M,0.0,9.0,9.0,999,8.0,99.0,,9,9,2
42213,0.0212925,Q3,2013,35,36,SI,4.0,1,9,4,2,8,2013,1,2.0,32.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,0.0,5,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2004,2.0,999.0,,2.0,0,H,0.0,9.0,9.0,999,4.0,99.0,9,9,H,4
42218,0.0151375,Q1,2013,1,2,SI,3.0,1,9,2,2,1,2013,1,1.0,20.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2007,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,3
42245,0.02094,Q1,2013,6,7,SI,4.0,1,9,1,2,2,2013,1,1.0,20.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,9.0,1,9.0,2,9,4,1,5.0,2,999,9,9,2012,2.0,999.0,999.0,1.0,1,M,0.0,,,999,,99.0,9,9,9,5
42248,0.020195,Q3,2013,33,34,SI,4.0,1,9,1,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2009,2.0,999.0,999.0,1.0,0,H,0.0,9.0,9.0,999,,99.0,9,9,9,4
42288,0.013645,Q2,2013,18,19,SI,3.0,1,9,2,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,10.0,0.0,5,4,9.0,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,2,5.0,1,9,1,2,9.0,2,999,9,9,1978,3.0,999.0,,9.0,0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,4
42300,0.0394825,Q4,2013,45,46,SI,3.0,1,9,4,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,0.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2000,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,5
42306,0.0226025,Q2,2013,18,19,SI,3.0,1,9,3,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,5.0,0.0,9,4,9.0,3,2,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1995,2.0,999.0,999.0,2.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
42323,0.04718,Q3,2013,30,31,SI,3.0,1,9,3,2,7,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,6.0,1.0,9,4,9.0,3,2,0,0,1,1,1,1,1,0,0,1,1,0,0,9.0,2,4.0,1,9,4,2,9.0,2,999,9,9,2005,3.0,999.0,999.0,9.0,0,H,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
42326,0.0288925,Q4,2013,49,50,SI,4.0,1,9,3,2,12,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2013,1.0,0.0,1,9.0,2.0,,4,0.0,1.0,1,1,2,2,40,31,,,7,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,0,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2008,1.0,400.0,999.0,9.0,0,H,0.0,9.0,9.0,11,,,H,9,9,5
42398,0.1515775,Q2,2013,20,21,SI,3.0,1,9,4,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,0.0,9,4,9.0,3,3,0,0,1,1,1,1,1,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1979,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,8.0,99.0,9,9,9,1
42406,0.1041375,Q1,2013,13,14,SI,4.0,1,9,5,2,3,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2002,99.0,9.0,1,9.0,1.0,9.0,9,0.0,1.0,1,3,2,2,40,40,,,97,1.0,3,45.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,0,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2001,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,132,,,G,9,9,3
42410,0.0305075,Q2,2013,25,26,SI,4.0,1,9,5,2,6,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,1.0,0.0,5,4,9.0,3,1,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1986,2.0,999.0,500.0,1.0,0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,H,2
42422,0.0339575,Q4,2013,48,49,SI,3.0,1,9,2,2,11,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,3.0,1.0,9,4,9.0,3,3,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,1,88,1,5,1977,2.0,999.0,999.0,3.0,1,L,0.0,,,999,7.0,99.0,9,9,9,2
42425,0.0451375,Q3,2013,33,34,SI,4.0,1,9,3,2,8,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,3.0,0.0,9,4,9.0,3,3,1,1,1,0,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2001,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999,5.0,99.0,9,9,9,3
42430,0.06522,Q3,2013,33,34,SI,4.0,1,9,3,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2009,99.0,9.0,1,9.0,1.0,9.0,9,0.0,1.0,1,3,1,1,40,40,,,97,1.0,4,50.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,1,1,1,1,0,0,0,0,0,0,1,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1997,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,48,,,H,9,9,3
42439,0.0211175,Q4,2013,46,47,SI,4.0,1,9,1,2,11,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,7.0,0.0,5,4,9.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1997,2.0,999.0,,1.0,0,H,0.0,9.0,9.0,999,3.0,99.0,9,9,H,4
42467,0.0104875,Q4,2013,46,47,SI,3.0,1,9,4,2,11,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,7.0,0.0,5,4,9.0,3,1,1,0,1,0,0,0,1,0,0,1,1,0,0,9.0,2,5.0,1,9,2,2,9.0,2,999,9,9,1984,3.0,999.0,800.0,9.0,0,M,0.0,9.0,9.0,999,3.0,99.0,9,9,B,4
42474,0.034345,Q3,2013,37,38,SI,4.0,1,9,5,2,9,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,2,9,4,2,9.0,2,999,9,9,2013,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
42483,0.03242,Q3,2013,28,29,SI,3.0,1,9,1,2,7,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,2,9,4,2,9.0,2,999,9,9,2013,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
42491,0.02978,Q3,2013,32,33,SI,3.0,1,9,2,2,8,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,1.0,5,4,9.0,3,2,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1980,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,3
42528,0.0384,Q2,2013,18,19,SI,4.0,1,9,5,2,5,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,2,9,2,2,9.0,1,5,1,5,2012,2.0,999.0,999.0,3.0,1,M,0.0,,,999,,99.0,9,9,9,4
