,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
77249,0.19924,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,6.0,9.0,3,4,9.0,5.0,3.0,1,0,1,0,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9,4,2,9.0,2,999.0,9.0,9.0,1983.0,2.0,999.0,200.0,2.0,0,H,0.0,9.0,9.0,999.0,4.0,99.0,9,9,H,2.0
77251,0.0922,Q2,2013,21,21,NL,4.0,1,9,2,2,5,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,13.0,NL,1977.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,36,36.0,0.0,0.0,97.0,0.0,9,36.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1977.0,1.0,900.0,999.0,9.0,0,L,0.0,9.0,9.0,432.0,,6.0,H,9,9,3.0
77258,0.08552,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2000.0,99.0,99.0,9,4,9.0,2.0,3.0,0,0,1,0,1,1,1,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2012.0,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999.0,8.0,99.0,9,9,9,4.0
77260,0.30743,Q1,2013,12,12,NL,4.0,1,9,2,2,3,2013,1,1.0,47.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,2.0,13.0,NL,2012.0,5.0,,1,9.0,2.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,40,40.0,0.0,0.0,97.0,0.0,9,40.0,3.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,9.0,9,9.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,1983.0,1.0,700.0,999.0,9.0,0,H,0.0,9.0,9.0,10.0,,3.0,,9,9,
77267,0.12665,Q1,2013,2,2,NL,4.0,1,9,2,2,1,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,10.0,0.0,9,4,9.0,2.0,3.0,1,1,1,0,0,1,0,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,1995.0,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999.0,5.0,99.0,9,9,9,
77268,0.0457,Q3,2013,38,38,NL,3.0,1,9,2,2,9,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,13.0,NL,2009.0,99.0,9.0,2,3.0,1.0,9.0,9.0,0.0,3.0,2.0,3.0,2.0,2.0,32,28.0,0.0,2.0,11.0,1.0,2,36.0,1.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,1,0,1,1,0,1,0,0,0,0,1,0,0,9.0,2,3.0,9.0,4,2,2,9.0,2,999.0,9.0,9.0,,1.0,300.0,999.0,9.0,0,M,0.0,9.0,9.0,48.0,,8.0,H,9,9,3.0
77274,0.33721,Q1,2013,10,10,NL,4.0,1,9,2,2,3,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,14.0,NL,2012.0,3.0,9.0,2,5.0,2.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,1.0,12,0.0,0.0,0.0,15.0,1.0,2,40.0,3.0,1.0,4,2,3,29.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,2,3.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2012.0,1.0,,999.0,9.0,0,H,0.0,9.0,9.0,12.0,,2.0,H,G,9,1.0
77301,0.07413,Q1,2013,3,3,NL,4.0,1,9,2,2,1,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,10.0,0.0,3,4,9.0,5.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9,4,2,9.0,2,999.0,9.0,9.0,1989.0,2.0,999.0,400.0,1.0,0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,,4.0
77307,0.15435,Q1,2013,6,6,NL,4.0,1,9,2,2,2,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,9.0,99.0,NL,2000.0,99.0,9.0,1,9.0,9.0,9.0,9.0,9.0,9.0,3.0,3.0,2.0,3.0,40,16.0,99.0,99.0,4.0,0.0,9,40.0,1.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,,1.0,700.0,999.0,9.0,0,M,0.0,9.0,9.0,156.0,,99.0,F,9,9,4.0
77316,0.09112,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,9.0,14.0,NL,2006.0,99.0,9.0,1,9.0,9.0,9.0,9.0,9.0,9.0,2.0,3.0,2.0,2.0,50,50.0,99.0,99.0,97.0,0.0,9,50.0,3.0,1.0,1,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1991.0,1.0,100.0,999.0,9.0,0,M,0.0,9.0,9.0,84.0,,99.0,H,9,9,4.0
77323,0.07015,Q3,2013,27,27,NL,4.0,1,9,2,2,7,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,1,5.0,2,2.0,13.0,NL,1985.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,40,0.0,0.0,0.0,99.0,0.0,9,24.0,3.0,1.0,5,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,1,1,0,0,0,0,1,0,0,9.0,9,9.0,9.0,9,2,2,9.0,2,999.0,9.0,9.0,1985.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,336.0,,10.0,B,9,9,
77335,0.45443,Q2,2013,26,26,NL,4.0,1,9,2,2,6,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,12.0,NL,2008.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,2.0,2.0,40,40.0,0.0,0.0,97.0,0.0,9,40.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2008.0,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,60.0,,3.0,,9,9,2.0
77342,0.30536,Q3,2013,34,34,NL,4.0,1,9,2,2,8,2013,1,1.0,32.0,NO ANSWER,,NO ANSWER,1,99,5.0,9,2.0,13.0,NL,2006.0,99.0,9.0,2,3.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,32,32.0,0.0,0.0,97.0,0.0,9,32.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,1,4,2,9.0,2,999.0,9.0,9.0,2000.0,1.0,400.0,999.0,9.0,0,M,0.0,9.0,9.0,84.0,,6.0,H,9,9,
77360,0.21527,Q1,2013,7,7,NL,4.0,1,9,2,2,2,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,2,6.0,2.0,9,4,1,3.0,2,999.0,9.0,9.0,2013.0,3.0,999.0,999.0,9.0,1,L,0.0,,,999.0,,99.0,9,9,9,5.0
77370,0.09951,Q4,2013,49,49,NL,4.0,1,9,2,2,12,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,9.0,0.0,9,4,9.0,5.0,3.0,1,1,0,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,1,40.0,1.0,5.0,2012.0,2.0,999.0,999.0,3.0,1,M,0.0,,,999.0,5.0,99.0,9,9,9,
77371,0.10596,Q1,2013,7,7,NL,4.0,1,9,2,2,2,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,2.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,2,9.0,2,999.0,9.0,9.0,2012.0,2.0,999.0,999.0,1.0,0,H,0.0,9.0,9.0,999.0,,99.0,9,9,9,
77380,0.09384,Q1,2013,2,2,NL,4.0,1,9,2,2,1,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2011.0,3.0,9.0,2,,1.0,9.0,9.0,0.0,3.0,1.0,3.0,1.0,1.0,1,20.0,0.0,0.0,2.0,1.0,4,24.0,,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2004.0,1.0,500.0,999.0,9.0,0,H,0.0,9.0,9.0,22.0,,2.0,H,9,9,4.0
77393,0.20099,Q2,2013,23,23,NL,4.0,1,9,2,2,6,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,2.0,0.0,3,4,9.0,5.0,1.0,1,1,1,1,0,0,1,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2013.0,2.0,999.0,300.0,1.0,0,M,0.0,9.0,9.0,999.0,3.0,99.0,9,9,,4.0
77405,0.32757,Q4,2013,42,42,NL,3.0,1,9,2,2,10,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,11.0,NL,2012.0,8.0,9.0,2,,1.0,9.0,9.0,0.0,3.0,1.0,1.0,1.0,2.0,7,4.0,0.0,0.0,7.0,1.0,4,30.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,1,5.0,2,999.0,9.0,9.0,2013.0,1.0,500.0,999.0,9.0,1,M,0.0,,,14.0,,1.0,H,9,9,4.0
77438,0.11863,Q1,2013,1,1,NL,3.0,1,9,2,2,1,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2.0,12.0,NL,2003.0,99.0,9.0,2,,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,6,3.0,0.0,0.0,12.0,1.0,4,15.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1977.0,1.0,900.0,999.0,9.0,0,L,0.0,9.0,9.0,120.0,,2.0,H,9,9,3.0
77442,0.14469,Q4,2013,49,49,NL,3.0,1,9,2,2,12,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2012.0,11.0,9.0,2,,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,4,4.0,0.0,0.0,97.0,1.0,4,20.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1974.0,1.0,,999.0,9.0,0,L,0.0,9.0,9.0,13.0,,1.0,,9,9,
77445,0.05562,Q1,2013,1,1,NL,4.0,1,9,2,2,1,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,10.0,,3,4,9.0,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,2007.0,2.0,999.0,,1.0,0,H,0.0,9.0,9.0,999.0,3.0,99.0,9,9,H,
77474,0.1915,Q2,2013,14,14,NL,4.0,1,9,2,2,4,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,12.0,NL,2008.0,99.0,9.0,2,5.0,,9.0,9.0,,3.0,3.0,3.0,2.0,3.0,16,16.0,0.0,0.0,97.0,1.0,2,38.0,3.0,1.0,4,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,2,3.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2012.0,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,60.0,,2.0,G,9,9,4.0
77492,0.05464,Q1,2013,6,6,NL,4.0,1,9,2,2,2,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,0.0,9,9.0,99.0,NL,1998.0,99.0,9.0,2,,9.0,9.0,9.0,9.0,9.0,2.0,3.0,2.0,3.0,1,1.0,99.0,99.0,97.0,1.0,4,32.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,9.0,9.0,9,4,1,2.0,2,999.0,9.0,9.0,2013.0,1.0,100.0,999.0,9.0,1,L,12.0,,,180.0,,99.0,H,9,9,
77500,0.11805,Q4,2013,50,50,NL,3.0,1,9,2,2,12,2013,1,1.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,5.0,,9,4,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,2,,,9,4,2,9.0,2,999.0,9.0,9.0,1984.0,3.0,999.0,999.0,9.0,0,M,12.0,9.0,9.0,999.0,7.0,99.0,9,9,9,
77509,0.03864,Q2,2013,16,16,NL,4.0,1,9,2,2,4,2013,1,2.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2010.0,99.0,0.0,9,4,9.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,9.0,2,,,9,2,2,9.0,2,999.0,9.0,9.0,1987.0,3.0,999.0,999.0,9.0,0,H,12.0,9.0,9.0,999.0,7.0,99.0,9,9,9,1.0
77531,0.15283,Q2,2013,17,17,NL,4.0,1,9,2,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,1.0,13.0,NL,2010.0,99.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,36,42.0,0.0,6.0,16.0,0.0,9,36.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1995.0,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,36.0,,10.0,,9,9,2.0
77539,0.17573,Q4,2013,46,46,NL,4.0,1,9,2,2,11,2013,1,1.0,65.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,1.0,12.0,NL,2012.0,9.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,36,36.0,8.0,0.0,97.0,0.0,9,36.0,1.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1983.0,1.0,100.0,999.0,9.0,0,H,0.0,9.0,9.0,14.0,,10.0,H,9,9,1.0
77544,0.04203,Q2,2013,15,15,NL,4.0,1,9,2,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,0.0,9,9.0,99.0,NL,2008.0,99.0,9.0,2,,9.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,3.0,3,3.0,99.0,99.0,97.0,1.0,4,14.0,3.0,1.0,7,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,1987.0,1.0,900.0,999.0,9.0,0,L,0.0,9.0,9.0,60.0,,99.0,,9,9,
77547,0.09636,Q2,2013,15,15,NL,3.0,1,9,2,2,4,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,1,3.0,2,999.0,9.0,9.0,2012.0,2.0,999.0,999.0,3.0,1,L,0.0,,,999.0,,99.0,9,9,9,4.0
77562,0.07728,Q2,2013,18,18,NL,4.0,1,9,2,2,5,2013,1,2.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,2010.0,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999.0,,99.0,9,9,9,4.0
77563,0.18511,Q1,2013,10,10,NL,4.0,1,9,2,2,3,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2012.0,7.0,1.0,3,4,9.0,2.0,3.0,0,0,1,1,0,1,1,0,0,0,1,0,0,9.0,1,9.0,1.0,9,2,2,9.0,2,999.0,9.0,9.0,2012.0,2.0,999.0,100.0,2.0,0,H,0.0,9.0,9.0,999.0,4.0,99.0,9,9,F,2.0
77569,0.06907,Q3,2013,32,32,NL,4.0,1,9,2,2,8,2013,1,1.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,0.0,9999.0,99.0,99.0,9,4,9.0,5.0,3.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,2.0,9,4,3,,2,999.0,9.0,9.0,2013.0,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999.0,,99.0,9,9,9,4.0
77572,0.35756,Q3,2013,39,39,NL,4.0,1,9,2,2,9,2013,1,2.0,20.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,12.0,NL,2012.0,10.0,,2,5.0,2.0,2.0,,1.0,3.0,3.0,3.0,3.0,3.0,18,18.0,0.0,0.0,97.0,1.0,2,40.0,3.0,1.0,4,1,9,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.0,2,3.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2012.0,1.0,400.0,999.0,9.0,0,M,0.0,9.0,9.0,11.0,,8.0,H,9,9,4.0
77578,0.15755,Q1,2013,3,3,NL,4.0,1,9,2,2,1,2013,1,1.0,32.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2.0,14.0,NL,2011.0,1.0,9.0,1,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,1.0,1.0,40,40.0,0.0,10.0,97.0,0.0,9,42.0,1.0,1.0,7,2,0,0.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9,4,2,9.0,2,999.0,9.0,9.0,2007.0,1.0,300.0,999.0,9.0,0,H,0.0,9.0,9.0,24.0,,8.0,G,H,9,2.0
77607,0.04256,Q1,2013,12,12,NL,4.0,1,9,2,2,3,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,6.0,0.0,9,4,9.0,5.0,1.0,1,0,1,0,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,1,3.0,2,999.0,9.0,9.0,1979.0,2.0,999.0,999.0,1.0,1,M,0.0,,,999.0,6.0,99.0,9,9,9,4.0
77621,0.08597,Q2,2013,25,25,NL,3.0,1,9,2,2,6,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2011.0,9.0,0.0,9,4,9.0,5.0,3.0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.0,1,9.0,,9,4,2,9.0,2,999.0,9.0,9.0,1986.0,2.0,999.0,999.0,3.0,0,H,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9,
77633,0.13584,Q2,2013,18,18,NL,4.0,1,9,2,2,5,2013,1,2.0,47.0,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99,99.0,99.0,99.0,99.0,9.0,9,99.0,9.0,9.0,9,9,9,99.0,1.0,2013.0,1.0,,3,4,9.0,5.0,1.0,1,1,0,0,1,1,0,0,0,0,1,0,0,9.0,1,9.0,,9,2,2,9.0,2,999.0,9.0,9.0,2003.0,2.0,999.0,,1.0,0,H,0.0,9.0,9.0,999.0,3.0,99.0,9,9,H,3.0
